YNL066W	SUN4	Sim1 Uth1 Nca3	1.4	hr	-0.22	0.3	0.43	27.45	0.67	420	65.54	0.08	43417.4
YNL067W	RPL9B	Ribosomal Protein of the Large subunit	10.3	hr	-0.26	0.78	0.84	28.12	0.91	191	93.11	0.07	21667.5
YNL068C	FKH2	ForK head Homolog	6.1	hr	-0.78	0.12	0.03	48.27	0.44	862	65.35	0.06	94390.9
YNL069C	RPL16B	Ribosomal Protein of the Large subunit	9.8	hr	-0.37	0.72	0.83	38.9	0.9	198	80.09	0.09	22277.6
YNL071W	LAT1	""	10.4	hr	-0.26	0.24	0.37	43.05	0.65	482	83.8	0.05	51819.7
YNL072W	RNH201	RNase H	6.3	hr	-0.47	0.1	0.07	44.72	0.47	307	74.26	0.09	34881.5
YNL073W	MSK1	Mitochondrial aminoacyl-tRNA Synthetase, lysine (K)	16.5	hr	-0.37	0.11	0.04	49.33	0.45	576	86.92	0.09	66141.0
YNL074C	MLF3	Multicopy suppressor of LeFlunomide sensitivity	2.7	hr	-0.65	0.13	0.08	69.0	0.46	452	61.46	0.06	49211.9
YNL075W	IMP4	Interacting with Mpp10p	6.6	hr	-0.61	0.16	0.11	41.76	0.49	290	79.19	0.07	33487.6
YNL076W	MKS1	Multicopy Kinase Suppressor	15.3	hr	-1.03	0.12	-0.01	57.06	0.42	584	56.37	0.06	65656.6
YNL078W	NIS1	Neck protein Interacting with Septins	2.4	hr	-0.76	0.09	0.01	57.58	0.42	407	64.09	0.07	45928.3
YNL079C	TPM1	TroPoMyosin	12.5	hr	-1.48	0.32	0.49	50.59	0.71	199	70.41	0.03	23515.8
YNL083W	SAL1	Suppressor of Aac2 Lethality	1.5	hr	-0.39	0.13	0.02	32.36	0.44	494	74.44	0.1	55763.6
YNL084C	END3	ENDocytosis defective	9.0	hr	-0.74	0.18	0.1	57.86	0.49	349	82.75	0.07	40289.8
YNL085W	MKT1	Maintenance of K2 Killer Toxin	1.2	hr	-0.24	0.2	0.17	43.02	0.53	830	84.28	0.11	94478.1
YNL087W	TCB2	Three Calcium and lipid Binding domains (TriCalBins)	8.6	hr	-0.28	0.15	0.08	30.37	0.48	1178	88.26	0.09	132520.4
YNL088W	TOP2	TOPoisomerase	7.2	hr	-0.7	0.17	0.08	39.83	0.49	1428	75.57	0.09	164211.2
YNL090W	RHO2	Ras HOmolog	6.9	hr	-0.13	0.12	-0.01	32.69	0.43	192	85.63	0.09	21475.0
YNL091W	NST1	Negatively affects Salt Tolerance	6.9	hr	-1.08	0.13	0.02	64.11	0.44	1240	57.52	0.06	141462.4
YNL094W	APP1	Actin Patch Protein	4.9	hr	-0.59	0.17	0.12	52.17	0.49	587	67.91	0.09	66128.0
YNL096C	RPS7B	Ribosomal Protein of the Small subunit	9.6	hr	-0.35	0.6	0.7	59.41	0.83	190	95.47	0.06	21646.6
YNL097C	PHO23	PHOsphate metabolism	8.5	hr	-0.82	0.13	0.12	48.7	0.49	330	64.57	0.05	37026.0
YNL098C	RAS2	homologous to RAS proto-oncogene	8.4	hr	-0.72	0.17	0.2	39.4	0.55	322	65.9	0.05	34705.7
YNL103W	MET4	METhionine requiring	3.0	hr	-0.99	0.12	-0.01	41.59	0.43	672	63.42	0.05	74275.2
YNL104C	LEU4	LEUcine biosynthesis	15.9	hr	-0.38	0.29	0.41	38.15	0.67	619	75.87	0.08	68398.6
YNL106C	INP52	INositol polyphosphate 5-Phosphatase	12.2	hr	-0.5	0.13	0.03	44.39	0.45	1183	76.52	0.09	133346.6
YNL107W	YAF9	Yeast homolog of the human leukemogenic protein AF9	6.6	hr	-0.65	0.12	-0.02	49.44	0.43	226	74.55	0.09	25972.4
YNL108C	""	""	14.7	hr	-0.5	0.16	0.08	36.84	0.48	270	65.4	0.1	30741.3
YNL110C	NOP15	NucleOlar Protein	5.4	hr	-1.08	0.18	0.08	46.58	0.49	220	64.36	0.06	25455.4
YNL111C	CYB5	CYtochrome B	8.8	hr	-0.2	0.33	0.38	26.65	0.65	120	95.09	0.08	13283.9
YNL112W	DBP2	Dead Box Protein	7.5	hr	-0.73	0.42	0.55	36.03	0.74	546	66.62	0.09	61007.3
YNL113W	RPC19	RNA Polymerase C	10.7	hr	-0.81	0.19	0.2	51.99	0.56	142	68.88	0.04	16130.9
YNL115C	""	""	36.9	min	-0.32	0.15	0.08	37.41	0.47	644	86.54	0.12	74031.3
YNL116W	DMA2	Defective in Mitotic Arrest	6.5	hr	-0.57	0.13	0.07	46.37	0.47	522	66.52	0.06	57582.0
YNL118C	DCP2	mRNA DeCaPping	9.2	hr	-0.79	0.13	0.02	52.31	0.43	970	69.32	0.06	108652.3
YNL119W	NCS2	Needs Cla4 to Survive	7.4	hr	-0.38	0.15	0.02	39.86	0.46	493	85.03	0.08	56468.1
YNL121C	TOM70	Translocase of the Outer Mitochondrial membrane	10.1	hr	-0.67	0.27	0.28	41.04	0.6	617	70.22	0.1	70110.7
YNL123W	NMA111	Nuclear Mediator of Apoptosis	8.4	hr	-0.16	0.18	0.12	34.93	0.51	997	90.7	0.08	110860.3
YNL124W	NAF1	Nuclear Assembly Factor	5.8	hr	-1.04	0.15	0.14	66.04	0.5	492	53.53	0.07	54918.9
YNL126W	SPC98	Spindle Pole Component	11.3	hr	-0.24	0.12	-0.04	39.78	0.41	846	92.14	0.12	98226.3
YNL127W	FAR11	Factor ARrest	7.9	hr	-0.56	0.12	-0.03	48.67	0.41	953	78.08	0.09	109764.9
YNL129W	NRK1	Nicotinamide Riboside Kinase	10.6	hr	-0.45	0.13	-0.08	25.22	0.41	240	79.96	0.12	27687.8
YNL130C	CPT1	CholinePhosphoTransferase	9.5	hr	0.54	0.16	0.11	42.45	0.5	393	96.47	0.17	44824.7
YNL131W	TOM22	Translocase of the Outer Mitochondrial membrane	7.8	hr	-0.33	0.28	0.27	41.3	0.59	152	86.23	0.07	16770.5
YNL132W	KRE33	Killer toxin REsistant	9.9	hr	-0.4	0.24	0.26	43.03	0.57	1056	87.77	0.07	119350.0
YNL133C	FYV6	Function required for Yeast Viability	4.7	hr	-1.24	0.11	-0.06	22.79	0.4	173	62.4	0.06	20043.2
YNL134C	""	""	9.7	hr	-0.11	0.24	0.29	25.58	0.6	376	95.28	0.08	41158.7
YNL135C	FPR1	Fk 506-sensitive Proline Rotamase	8.7	hr	-0.13	0.51	0.66	29.58	0.8	114	89.48	0.08	12157.0
YNL136W	EAF7	Esa1-Associated Factor	7.9	hr	-1.57	0.13	-0.02	60.12	0.43	425	46.63	0.04	49369.6
YNL138W	SRV2	Suppressor of RasVal19	10.3	hr	-0.53	0.22	0.23	42.65	0.56	526	70.83	0.08	57514.0
YNL139C	THO2	suppressor of the Transcriptional defect of Hpr1 by Overexpression	7.6	hr	-0.49	0.15	0.06	42.95	0.47	1597	81.89	0.1	183933.6
YNL141W	AAH1	Adenine AminoHydrolase	6.3	hr	-0.34	0.25	0.23	46.91	0.56	347	84.19	0.1	39618.2
YNL147W	LSM7	Like SM	10000.0	hr	-0.62	0.19	0.12	39.15	0.49	115	87.7	0.04	13010.2
YNL148C	ALF1	ALpha tubulin Folding	7.0	hr	-0.54	0.08	-0.01	50.98	0.42	254	76.05	0.06	28336.8
YNL149C	PGA2	Processing of Gas1p and ALP	10.2	hr	-0.88	0.22	0.27	61.68	0.59	129	74.75	0.07	15051.2
YNL151C	RPC31	RNA Polymerase C	7.0	hr	-0.93	0.15	-0.05	38.75	0.4	251	63.49	0.09	27695.1
YNL152W	INN1	required for INgressioN	7.9	hr	-0.86	0.12	0.02	51.17	0.43	409	61.1	0.07	46225.3
YNL153C	GIM3	Gene Involved in Microtubule biogenesis	9.8	hr	-0.77	0.14	0.11	47.46	0.51	129	88.4	0.06	15169.2
YNL154C	YCK2	Yeast Casein Kinase	7.6	hr	-0.97	0.17	0.13	45.93	0.5	546	59.35	0.09	62090.1
YNL155W	CUZ1	Cdc48-associated UBL/Zn-finger protein	2.8	hr	-0.77	0.16	0.06	34.9	0.47	274	65.93	0.08	31527.3
YNL156C	NSG2	""	8.9	hr	0.02	0.15	0.12	49.94	0.48	299	97.91	0.11	33664.9
YNL160W	YGP1	Yeast GlycoProtein	44.1	hr	0.12	0.45	0.62	34.5	0.78	354	94.67	0.08	37324.2
YNL161W	CBK1	Cell wall Biosynthesis Kinase	8.0	hr	-0.87	0.15	0.1	66.2	0.48	756	59.08	0.1	86948.0
YNL163C	RIA1	RIbosome Assembly	11.1	hr	-0.3	0.15	0.09	48.79	0.48	1110	89.49	0.07	124416.7
YNL164C	IBD2	Inhibition of Bud Division 2	5.4	hr	-0.87	0.12	0.01	59.88	0.44	351	63.08	0.07	39990.5
YNL166C	BNI5	Bud Neck Involved	6.1	hr	-0.98	0.13	0.0	48.05	0.44	448	64.11	0.04	49666.8
YNL167C	SKO1	Suppressor of Kinase Overexpression	4.6	hr	-0.81	0.11	-0.01	54.68	0.41	647	64.36	0.04	70205.2
YNL168C	FMP41	Found in Mitochondrial Proteome	7.7	hr	-0.31	0.17	0.2	37.34	0.54	259	85.37	0.07	28796.4
YNL169C	PSD1	PhosphatidylSerine Decarboxylase	4.5	hr	-0.29	0.14	0.1	38.27	0.47	500	75.73	0.11	56605.5
YNL173C	MDG1	Multicopy suppressor of Defective G-protein	5.6	hr	-0.9	0.14	0.06	46.86	0.47	366	59.39	0.06	40274.4
YNL175C	NOP13	NucleOlar Protein	7.7	hr	-1.05	0.21	0.2	46.5	0.55	403	57.26	0.06	45625.1
YNL177C	MRPL22	Mitochondrial Ribosomal Protein, Large subunit	46.4	hr	-0.48	0.11	0.02	45.75	0.43	309	88.23	0.07	34920.9
YNL178W	RPS3	Ribosomal Protein of the Small subunit	10.1	hr	-0.19	0.8	0.86	34.93	0.92	240	87.89	0.06	26510.1
YNL180C	RHO5	Ras HOmolog	5.5	hr	-0.83	0.13	0.0	42.46	0.44	331	65.35	0.06	36823.6
YNL181W	PBR1	Potentiates Bioactive compound Response	8.8	hr	-0.38	0.17	0.16	43.32	0.52	407	88.73	0.08	46517.5
YNL182C	IPI3	Involved in Processing ITS2	8.4	hr	-0.29	0.15	0.06	34.13	0.47	555	93.23	0.07	61760.5
YNL183C	NPR1	Nitrogen Permease Reactivator	7.4	hr	-0.57	0.14	0.04	51.64	0.45	790	65.87	0.07	85998.3
YNL185C	MRPL19	Mitochondrial Ribosomal Protein, Large subunit	9.9	hr	0.0	0.08	-0.06	26.62	0.38	158	94.01	0.04	16681.0
YNL188W	KAR1	KARyogamy	4.9	hr	-1.05	0.1	-0.15	53.34	0.36	433	63.89	0.08	50666.8
YNL189W	SRP1	Suppressor of Rna Polymerase I	9.8	hr	-0.36	0.27	0.33	43.25	0.62	542	86.32	0.06	60421.9
YNL191W	DUG3	Deficient in Utilization of Glutathione	7.1	hr	-0.36	0.16	0.12	38.22	0.49	357	79.73	0.09	40180.1
YNL192W	CHS1	CHitin Synthase	5.3	hr	-0.36	0.15	0.04	45.41	0.46	1131	75.04	0.13	129855.9
YNL193W	""	""	8.9	hr	-0.32	0.17	0.15	48.32	0.52	558	94.25	0.08	63886.8
YNL197C	WHI3	WHIskey	8.6	hr	-0.64	0.14	0.11	54.37	0.48	661	65.43	0.05	71257.3
YNL199C	GCR2	GlyColysis Regulation	9.9	hr	-0.75	0.09	-0.07	38.91	0.38	534	66.58	0.05	58068.0
YNL200C	NNR1	Nicotinamide Nucleotide Repair	10.8	hr	-0.12	0.13	0.12	35.71	0.49	246	82.72	0.11	27524.2
YNL201C	PSY2	Platinum SensitivitY	4.9	hr	-0.43	0.14	0.01	44.57	0.45	858	86.44	0.08	98008.4
YNL206C	RTT106	Regulator of Ty1 Transposition	9.2	hr	-0.74	0.16	0.05	46.68	0.47	455	73.39	0.08	51576.2
YNL207W	RIO2	RIght Open reading frame	8.8	hr	-0.79	0.18	0.13	38.85	0.51	425	65.21	0.09	49106.4
YNL208W	""	""	57.2	hr	-1.18	0.21	0.39	38.56	0.63	199	23.14	0.1	20151.5
YNL209W	SSB2	Stress-Seventy subfamily B	10000.0	hr	-0.24	0.77	0.84	35.98	0.91	613	86.63	0.06	66584.2
YNL212W	VID27	Vacuolar Import and Degradation	11.7	hr	-0.6	0.17	0.04	40.3	0.47	782	73.08	0.09	88817.3
YNL214W	PEX17	PEroXisome related	6.4	hr	-0.43	0.12	0.01	54.4	0.45	199	79.57	0.11	23173.7
YNL215W	IES2	Ino Eighty Subunit	7.0	hr	-1.36	0.14	0.06	74.17	0.46	320	54.81	0.03	36123.2
YNL216W	RAP1	Repressor/Activator site binding Protein	8.3	hr	-0.79	0.15	0.03	36.45	0.46	827	61.37	0.07	92368.2
YNL217W	PPN2	""	5.3	hr	-0.29	0.13	0.04	33.28	0.46	326	84.67	0.1	37155.3
YNL218W	MGS1	Maintenance of Genome Stability	6.9	hr	-0.52	0.13	0.06	51.74	0.46	587	84.69	0.07	66551.0
YNL219C	ALG9	Asparagine-Linked Glycosylation	12.1	hr	0.34	0.16	0.11	38.89	0.48	555	102.27	0.16	63786.1
YNL220W	ADE12	ADEnine requiring	14.8	hr	-0.27	0.34	0.4	29.76	0.65	433	89.36	0.09	48281.8
YNL222W	SSU72	Suppressor of SUa7, gene 2	9.2	hr	-0.58	0.15	-0.01	44.44	0.43	206	71.05	0.09	23462.7
YNL224C	SQS1	SQuelch of Splicing suppression	5.7	hr	-0.93	0.14	0.06	52.6	0.47	767	63.62	0.07	86927.4
YNL227C	JJJ1	J-protein (Type III)	8.9	hr	-1.1	0.15	-0.02	48.66	0.44	590	58.97	0.09	68775.5
YNL229C	URE2	UREidosuccinate transport	7.8	hr	-0.55	0.12	0.01	38.55	0.44	354	69.77	0.1	40265.2
YNL231C	PDR16	Pleiotropic Drug Resistance	8.4	hr	-0.52	0.2	0.15	39.84	0.51	351	83.19	0.1	40715.3
YNL232W	CSL4	Cep1 Synthetic Lethal	10.0	hr	-0.48	0.12	0.04	45.36	0.45	292	71.32	0.06	31578.7
YNL233W	BNI4	Bud Neck Involved	5.6	hr	-0.92	0.14	0.04	54.7	0.45	892	62.37	0.06	100546.5
YNL234W	""	""	2.6	hr	-0.49	0.13	0.02	39.79	0.43	426	77.13	0.07	47827.2
YNL236W	SIN4	Switch INdependent	9.0	hr	-0.26	0.13	-0.01	45.94	0.43	974	84.64	0.11	111309.9
YNL238W	KEX2	Killer EXpression defective	3.5	hr	-0.47	0.15	0.07	37.91	0.47	814	72.62	0.09	89957.0
YNL239W	LAP3	Leucine AminoPeptidases	11.8	hr	-0.41	0.27	0.34	31.29	0.62	454	82.86	0.1	52090.1
YNL241C	ZWF1	ZWischenFerment	16.7	hr	-0.46	0.17	0.24	33.44	0.57	505	77.32	0.1	57515.0
YNL242W	ATG2	AuTophaGy related	21.1	hr	-0.27	0.12	-0.03	43.93	0.41	1592	91.12	0.08	178385.2
YNL243W	SLA2	Synthetic Lethal with ABP1	11.6	hr	-0.46	0.14	0.13	45.59	0.51	968	82.97	0.06	108880.1
YNL244C	SUI1	SUppressor of Initiator codon	8.9	hr	-0.54	0.24	0.27	50.56	0.6	108	82.08	0.06	12313.3
YNL245C	CWC25	Complexed With Cef1p	3.7	hr	-1.11	0.12	0.06	41.0	0.44	179	68.33	0.04	20386.7
YNL247W	""	""	10.9	hr	-0.56	0.27	0.24	37.35	0.58	767	75.78	0.1	87526.0
YNL248C	RPA49	RNA Polymerase A	8.0	hr	-0.43	0.22	0.27	40.03	0.58	415	87.56	0.07	46668.3
YNL249C	MPA43	Multicopy PDC1 Activator	9.0	hr	-0.26	0.13	0.03	41.83	0.45	542	86.44	0.11	61660.9
YNL250W	RAD50	RADiation sensitive	7.7	hr	-0.78	0.17	0.07	43.11	0.48	1312	84.62	0.05	152549.6
YNL251C	NRD1	Nuclear pre-mRNA Down-regulation	7.3	hr	-0.66	0.16	0.16	53.58	0.51	575	69.95	0.07	63871.7
YNL252C	MRPL17	Mitochondrial Ribosomal Protein, Large subunit	7.7	hr	-0.59	0.12	-0.03	31.59	0.41	281	76.04	0.1	32218.0
YNL253W	TEX1	TrEX component	8.9	hr	-0.33	0.15	0.01	35.59	0.44	422	81.3	0.09	47176.3
YNL255C	GIS2	GIg Suppressor	5.4	hr	-0.81	0.42	0.54	56.27	0.74	153	32.8	0.06	17107.9
YNL256W	FOL1	FOLic acid synthesis	8.0	hr	-0.22	0.15	0.07	41.42	0.48	824	91.8	0.08	93108.8
YNL257C	SIP3	SNF1-Interacting Protein	19.8	hr	-0.32	0.13	-0.01	41.71	0.43	1229	83.73	0.12	142839.1
YNL258C	DSL1	Dependence on SLy1-20	9.2	hr	-0.47	0.14	-0.02	37.07	0.43	754	86.88	0.1	88031.2
YNL259C	ATX1	AnTioXidant	10.9	hr	-0.15	0.17	0.09	27.74	0.49	73	94.1	0.07	8222.7
YNL261W	ORC5	Origin Recognition Complex	7.5	hr	-0.18	0.15	0.1	43.21	0.49	479	93.15	0.11	55281.8
YNL263C	YIF1	YIP1-Interacting Factor	11.4	hr	0.04	0.16	0.16	38.07	0.51	314	88.61	0.14	35503.3
YNL264C	PDR17	Pleiotropic Drug Resistance	11.2	hr	-0.53	0.2	0.16	39.24	0.52	350	75.48	0.11	40677.2
YNL265C	IST1	Increased Sodium Tolerance	7.6	hr	-0.66	0.15	0.01	58.24	0.46	298	92.13	0.04	34489.9
YNL267W	PIK1	Phosphatidyl Inositol Kinase	9.0	hr	-0.53	0.15	0.06	40.48	0.46	1066	78.39	0.07	119912.6
YNL271C	BNI1	Bud Neck Involved	7.5	hr	-0.73	0.14	0.06	46.65	0.46	1953	72.69	0.06	219655.2
YNL273W	TOF1	TOpoisomerase I-interacting Factor	7.5	hr	-0.41	0.15	0.06	42.77	0.46	1238	83.9	0.09	141104.4
YNL274C	GOR1	GlyOxylate Reductase	13.3	hr	-0.28	0.16	0.21	44.57	0.55	350	90.06	0.06	38824.8
YNL278W	CAF120	CCR4 Associated Factor	8.2	hr	-0.83	0.14	0.11	54.29	0.48	1060	59.23	0.08	118297.5
YNL280C	ERG24	ERGosterol biosynthesis	7.4	hr	0.21	0.15	0.16	31.71	0.51	438	103.92	0.15	50624.8
YNL281W	HCH1	High-Copy Hsp90 suppressor	16.9	hr	-0.49	0.18	0.1	25.84	0.49	153	86.52	0.07	17235.4
YNL282W	POP3	Processing Of Precursor RNAs	8.2	hr	-0.24	0.09	-0.03	39.21	0.41	195	93.71	0.09	22624.0
YNL284C	MRPL10	Mitochondrial Ribosomal Protein, Large subunit	8.4	hr	-0.52	0.14	0.13	37.67	0.49	322	77.79	0.09	36383.1
YNL286W	CUS2	Cold sensitive U2 snRNA Suppressor	12.0	min	-0.8	0.11	-0.05	30.52	0.41	285	72.36	0.07	32271.5
YNL287W	SEC21	SECretory	12.1	hr	-0.15	0.24	0.24	40.58	0.57	935	95.56	0.08	104797.8
YNL288W	CAF40	CCR4 Associated Factor	20.6	hr	-0.14	0.13	0.11	36.81	0.47	373	94.56	0.06	41154.9
YNL290W	RFC3	Replication Factor C	12.8	hr	-0.36	0.12	0.1	38.38	0.49	340	91.65	0.06	38201.0
YNL291C	MID1	Mating pheromone-Induced Death	4.8	hr	-0.16	0.13	-0.01	36.92	0.43	548	75.94	0.13	61544.0
YNL292W	PUS4	PseudoUridine Synthase	9.9	hr	-0.61	0.13	0.06	39.84	0.47	403	77.23	0.06	45269.8
YNL293W	MSB3	Multicopy Suppressor of Bud Emergence	11.2	hr	-0.7	0.12	-0.03	42.44	0.41	633	71.62	0.1	73000.1
YNL295W	MRX6	Mitochondrial oRganization of gene eXpression (MIOREX)	2.2	hr	-0.81	0.11	-0.04	52.89	0.41	524	68.55	0.09	61264.2
YNL297C	MON2	MONensin sensitivity	10.6	hr	-0.1	0.13	0.01	44.62	0.44	1636	101.03	0.09	186808.5
YNL298W	CLA4	CLn Activity dependant	5.8	hr	-0.73	0.13	0.05	52.64	0.45	842	65.75	0.06	93928.1
YNL304W	YPT11	Yeast Protein Two	14.1	hr	-0.53	0.1	0.0	44.5	0.44	417	74.43	0.07	47112.6
YNL306W	MRPS18	Mitochondrial Ribosomal Protein, Small subunit	4.4	hr	-0.47	0.14	0.04	38.23	0.45	217	70.33	0.1	24580.8
YNL307C	MCK1	Meiosis and Centromere regulatory Kinase	8.1	hr	-0.34	0.16	0.11	41.57	0.48	375	83.88	0.11	43142.3
YNL308C	KRI1	KRR1-Interacting protein	9.3	hr	-1.38	0.2	0.13	55.78	0.52	591	52.57	0.06	68621.3
YNL309W	STB1	Sin Three Binding protein	5.1	hr	-0.9	0.1	0.01	55.75	0.42	420	56.46	0.04	45693.4
YNL310C	ZIM17	ZInc finger Motif protein of 17 kDa	6.2	hr	-0.55	0.14	0.08	31.38	0.49	174	72.75	0.06	19866.4
YNL311C	SKP2	homology with human SKP2	5.5	hr	-0.42	0.14	0.04	47.97	0.45	763	85.27	0.11	88939.0
YNL312W	RFA2	Replication Factor A	8.0	hr	-0.45	0.19	0.17	45.94	0.54	273	70.53	0.08	29922.4
YNL313C	EMW1	Essential for Maintenance of the cell Wall	9.2	hr	-0.21	0.16	0.12	42.95	0.49	904	91.06	0.09	102321.3
YNL315C	ATP11	ATP synthase	8.1	hr	-0.64	0.15	0.06	49.28	0.47	318	71.18	0.08	36857.7
YNL317W	PFS2	Polyadenylation Factor Subunit	7.2	hr	-0.54	0.12	-0.01	41.78	0.43	465	68.68	0.1	53146.9
YNL320W	""	""	7.3	hr	0.01	0.13	0.06	37.45	0.46	284	94.83	0.13	32309.6
YNL323W	LEM3	Ligand-Effect Modulator	9.5	hr	-0.5	0.14	0.04	29.21	0.46	414	70.1	0.12	47431.0
YNL327W	EGT2	Early G1 Transcript	25.4	min	-0.06	0.15	0.14	35.96	0.52	1041	78.79	0.07	108492.6
YNL328C	MDJ2	Mitochondrial DnaJ homolog	5.3	hr	-0.27	0.11	0.11	35.1	0.48	146	102.12	0.05	16484.7
YNL329C	PEX6	PEroXin	10.0	hr	-0.1	0.12	-0.02	46.34	0.42	1030	90.22	0.09	115553.4
YNL330C	RPD3	Reduced Potassium Dependency	10.6	hr	-0.42	0.14	0.03	27.56	0.45	433	65.13	0.12	48887.5
YNR001C	CIT1	CITrate synthase	8.8	hr	-0.29	0.25	0.29	26.84	0.58	479	87.82	0.09	53362.5
YNR003C	RPC34	RNA Polymerase C	7.2	hr	-0.33	0.14	0.08	38.52	0.48	317	81.96	0.1	36126.5
YNR006W	VPS27	Vacuolar Protein Sorting	7.9	hr	-0.86	0.14	0.05	74.37	0.46	622	70.52	0.05	70951.2
YNR008W	LRO1	Lecithin cholesterol acyl transferase Related Open reading frame	7.1	hr	-0.52	0.13	0.06	47.06	0.46	661	70.79	0.11	75385.0
YNR010W	CSE2	Chromosome SEgregation	6.6	hr	-1.01	0.13	0.04	37.36	0.45	149	80.74	0.05	17373.6
YNR011C	PRP2	Pre-mRNA Processing	6.5	hr	-0.48	0.13	0.04	43.39	0.46	876	82.27	0.07	99822.8
YNR012W	URK1	URidine Kinase	7.1	hr	-0.06	0.17	0.09	37.35	0.49	501	99.52	0.08	56297.7
YNR013C	PHO91	PHOsphate metabolism	9.1	hr	0.16	0.19	0.24	41.86	0.56	894	100.18	0.09	99494.3
YNR015W	SMM1	Suppressor of Mitochondrial Mutation	6.9	hr	-0.3	0.14	0.15	34.1	0.52	384	85.6	0.06	42827.0
YNR016C	ACC1	Acetyl-CoA Carboxylase	11.4	hr	-0.3	0.33	0.42	41.05	0.67	2233	85.96	0.08	250318.7
YNR017W	TIM23	Translocase of the Inner Mitochondrial membrane	8.4	hr	-0.1	0.12	0.12	37.75	0.47	222	93.24	0.06	23243.8
YNR018W	RCF2	Respiratory superComplex Factor	2.4	hr	-0.39	0.17	0.26	43.22	0.58	224	79.01	0.09	25352.5
YNR019W	ARE2	Acyl-coenzyme A: cholesterol acyl transferase-Related Enzyme	12.6	hr	0.09	0.19	0.19	36.86	0.54	642	84.85	0.15	74024.5
YNR020C	ATP23	""	12.3	hr	-0.83	0.11	-0.07	47.06	0.4	270	55.41	0.13	32236.2
YNR021W	""	""	10.5	hr	-0.42	0.25	0.31	42.46	0.61	404	78.6	0.12	47106.6
YNR022C	MRPL50	Mitochondrial Ribosomal Protein, Large subunit	3.9	hr	-0.8	0.16	0.13	40.73	0.51	139	79.96	0.06	16286.0
YNR023W	SNF12	Sucrose NonFermenting	9.1	hr	-0.63	0.12	-0.01	41.06	0.43	566	75.71	0.06	63856.5
YNR024W	MPP6	M-Phase Phosphoprotein 6 homolog	5.6	hr	-1.46	0.14	-0.08	37.3	0.39	186	45.27	0.06	21149.8
YNR026C	SEC12	SECretory	9.3	hr	-0.16	0.14	0.05	20.88	0.47	471	88.76	0.08	51604.0
YNR027W	BUD17	BUD site selection	12.4	hr	0.02	0.1	0.01	29.08	0.43	317	102.16	0.09	35365.1
YNR028W	CPR8	Cyclosporin-sensitive Proline Rotamase	1.5	hr	-0.43	0.14	0.06	42.99	0.46	308	85.03	0.08	34944.3
YNR029C	""	""	11.8	hr	-0.34	0.14	0.07	45.22	0.48	429	92.85	0.07	48103.2
YNR030W	ALG12	Asparagine-Linked Glycosylation	9.6	hr	0.4	0.2	0.2	30.46	0.55	551	102.11	0.14	62670.7
YNR032C-A	HUB1	Homologous to UBiquitin	8.2	hr	-0.2	0.12	-0.02	31.54	0.42	73	110.32	0.05	8270.6
YNR032W	PPG1	Protein Phosphatase involved in Glycogen accumulation	4.3	hr	-0.33	0.13	0.06	33.27	0.47	368	79.98	0.12	42412.2
YNR033W	ABZ1	para-AminoBenZoic acid (PABA) biosynthesis	9.0	hr	-0.27	0.14	0.09	39.84	0.48	787	84.26	0.09	88526.9
YNR034W	SOL1	Suppressor Of Los1-1	21.5	hr	-0.38	0.12	0.04	35.5	0.46	321	78.4	0.08	35652.9
YNR035C	ARC35	ARp2/3 Complex subunit	23.0	hr	-0.29	0.22	0.31	53.11	0.61	342	88.04	0.1	39563.6
YNR036C	MRPS12	Mitochondrial Ribosomal Protein, Small subunit	4.2	hr	-0.62	0.09	0.13	32.29	0.49	153	67.52	0.05	16940.2
YNR037C	RSM19	Ribosomal Small subunit of Mitochondria	3.1	hr	-0.44	0.09	0.03	48.15	0.45	91	74.6	0.08	10284.2
YNR038W	DBP6	Dead Box Protein	5.8	hr	-0.37	0.19	0.18	41.41	0.53	629	92.15	0.06	70354.4
YNR040W	DPI29	Delta-Psi dependent mitochondrial Import protein of 29 kDa	10000.0	hr	-0.21	0.11	0.07	43.89	0.47	256	74.3	0.11	28657.6
YNR043W	MVD1	MeValonate pyrophosphate Decarboxylase	8.8	hr	-0.28	0.2	0.24	39.56	0.57	396	73.98	0.09	44108.3
YNR046W	TRM112	TRna Methyltransferase	11.9	hr	-0.08	0.17	0.26	39.52	0.57	135	95.8	0.07	15058.4
YNR047W	FPK1	FliPase Kinase 1	8.0	hr	-0.87	0.14	0.07	56.8	0.46	893	55.87	0.08	100549.8
YNR049C	MSO1	Multicopy suppressor of Sec One	10.0	hr	-1.11	0.1	-0.02	50.93	0.4	210	34.98	0.08	23363.2
YNR050C	LYS9	LYSine requiring	10.6	hr	-0.14	0.33	0.42	26.19	0.67	446	89.15	0.09	48906.1
YNR051C	BRE5	BREfeldin A sensitivity	9.8	hr	-0.89	0.18	0.15	37.28	0.53	515	59.18	0.06	57686.7
YNR052C	POP2	PGK promoter directed OverProduction	8.1	hr	-0.55	0.12	0.1	55.48	0.48	433	70.97	0.1	49676.6
YNR053C	NOG2	NucleOlar G-protein	5.2	hr	-0.7	0.22	0.28	39.78	0.59	486	74.65	0.07	55510.4
YNR054C	ESF2	Eighteen S rRNA Factor 2	7.9	hr	-1.17	0.18	0.17	54.38	0.54	316	60.24	0.06	36409.2
